SalesDate,Sales
2013-01-31,200876
2013-02-28,194413
2013-03-31,226741
2013-04-30,206155
2013-05-31,206063
2013-06-30,205548
2013-07-31,235686
2013-08-31,230262
2013-09-30,195710
2013-10-31,211853
2013-11-30,222847
2013-12-31,262037
2014-01-31,214822
2014-02-28,203320
2014-03-31,215250
2014-04-30,216895
2014-05-31,218535
2014-06-30,216819
2014-07-31,229726
2014-08-31,224428
2014-09-30,214872
2014-10-31,226126
2014-11-30,230954
2014-12-31,272472
2015-01-31,227568
2015-02-28,201749
2015-03-31,237878
2015-04-30,222001
2015-05-31,215216
2015-06-30,241435
2015-07-31,230952
