SalesDate,Sales
2013-01-31,94898
2013-02-28,89646
2013-03-31,102595
2013-04-30,96961
2013-05-31,96472
2013-06-30,94407
2013-07-31,111949
2013-08-31,106293
2013-09-30,97871
2013-10-31,100083
2013-11-30,100732
2013-12-31,126254
2014-01-31,106262
2014-02-28,101294
2014-03-31,112326
2014-04-30,109517
2014-05-31,107458
2014-06-30,108784
2014-07-31,108475
2014-08-31,103785
2014-09-30,113653
2014-10-31,107568
2014-11-30,111899
2014-12-31,131888
2015-01-31,112704
2015-02-28,102995
2015-03-31,116843
2015-04-30,110415
2015-05-31,105994
2015-06-30,118721
2015-07-31,115051
