SalesDate,Sales
2013-01-31,193200
2013-02-28,180684
2013-03-31,208064
2013-04-30,204097
2013-05-31,196698
2013-06-30,184797
2013-07-31,226925
2013-08-31,198682
2013-09-30,185455
2013-10-31,190655
2013-11-30,197195
2013-12-31,228026
2014-01-31,198574
2014-02-28,183893
2014-03-31,201402
2014-04-30,206253
2014-05-31,206315
2014-06-30,208005
2014-07-31,225309
2014-08-31,193784
2014-09-30,208850
2014-10-31,197131
2014-11-30,211748
2014-12-31,234976
2015-01-31,205642
2015-02-28,182143
2015-03-31,215354
2015-04-30,208318
2015-05-31,200321
2015-06-30,222608
2015-07-31,217082
