SalesDate,Sales
2013-01-31,344677
2013-02-28,327600
2013-03-31,368349
2013-04-30,340099
2013-05-31,346725
2013-06-30,339020
2013-07-31,370815
2013-08-31,367548
2013-09-30,326006
2013-10-31,334884
2013-11-30,352867
2013-12-31,401425
2014-01-31,337446
2014-02-28,324656
2014-03-31,335340
2014-04-30,336914
2014-05-31,337235
2014-06-30,330121
2014-07-31,358395
2014-08-31,326231
2014-09-30,346922
2014-10-31,348677
2014-11-30,359279
2014-12-31,401417
2015-01-31,358950
2015-02-28,322274
2015-03-31,370949
2015-04-30,355276
2015-05-31,336826
2015-06-30,378625
2015-07-31,384722
