SalesDate,Sales
2013-01-31,310142
2013-02-28,306511
2013-03-31,322309
2013-04-30,266007
2013-05-31,282152
2013-06-30,269417
2013-07-31,300017
2013-08-31,295814
2013-09-30,264269
2013-10-31,275696
2013-11-30,314335
2013-12-31,399408
2014-01-31,283640
2014-02-28,266999
2014-03-31,282847
2014-04-30,293213
2014-05-31,286538
2014-06-30,273758
2014-07-31,305319
2014-08-31,299673
2014-09-30,281371
2014-10-31,285258
2014-11-30,313024
2014-12-31,422446
2015-01-31,299063
2015-02-28,254996
2015-03-31,294557
2015-04-30,282896
2015-05-31,266542
2015-06-30,286207
2015-07-31,302780
