SalesDate,Sales
2013-01-31,440536
2013-02-28,415703
2013-03-31,460357
2013-04-30,429564
2013-05-31,434721
2013-06-30,430466
2013-07-31,451788
2013-08-31,460905
2013-09-30,416964
2013-10-31,447297
2013-11-30,472924
2013-12-31,494603
2014-01-31,444489
2014-02-28,427637
2014-03-31,466389
2014-04-30,461450
2014-05-31,462140
2014-06-30,454023
2014-07-31,480238
2014-08-31,441265
2014-09-30,456490
2014-10-31,453609
2014-11-30,468630
2014-12-31,511714
2015-01-31,454664
2015-02-28,413927
2015-03-31,478885
2015-04-30,453346
2015-05-31,440500
2015-06-30,476496
2015-07-31,480421
