SalesDate,Sales
2013-01-31,156869
2013-02-28,155212
2013-03-31,199084
2013-04-30,167080
2013-05-31,165255
2013-06-30,164756
2013-07-31,210422
2013-08-31,221797
2013-09-30,161162
2013-10-31,172465
2013-11-30,202876
2013-12-31,245310
2014-01-31,175932
2014-02-28,174112
2014-03-31,188714
2014-04-30,189638
2014-05-31,185265
2014-06-30,182538
2014-07-31,213527
2014-08-31,234168
2014-09-30,198044
2014-10-31,200607
2014-11-30,231127
2014-12-31,276760
2015-01-31,204262
2015-02-28,183951
2015-03-31,216862
2015-04-30,212907
2015-05-31,192997
2015-06-30,215151
2015-07-31,230875
