SalesDate,Sales
2013-01-31,113821
2013-02-28,111745
2013-03-31,133153
2013-04-30,120016
2013-05-31,123800
2013-06-30,120482
2013-07-31,137844
2013-08-31,144633
2013-09-30,116826
2013-10-31,119687
2013-11-30,135931
2013-12-31,153539
2014-01-31,122923
2014-02-28,120925
2014-03-31,132584
2014-04-30,133600
2014-05-31,131556
2014-06-30,116502
2014-07-31,117957
2014-08-31,122652
2014-09-30,116618
2014-10-31,116962
2014-11-30,128240
2014-12-31,145465
2015-01-31,120578
2015-02-28,112927
2015-03-31,122915
2015-04-30,121485
2015-05-31,109851
2015-06-30,122033
2015-07-31,136229
