SalesDate,Sales
2013-01-31,217387
2013-02-28,210391
2013-03-31,238252
2013-04-30,215210
2013-05-31,215633
2013-06-30,210821
2013-07-31,255285
2013-08-31,228848
2013-09-30,209338
2013-10-31,208761
2013-11-30,220336
2013-12-31,271818
2014-01-31,227068
2014-02-28,208157
2014-03-31,233536
2014-04-30,225386
2014-05-31,229961
2014-06-30,234689
2014-07-31,255796
2014-08-31,258321
2014-09-30,251831
2014-10-31,215932
2014-11-30,238993
2014-12-31,282233
2015-01-31,234978
2015-02-28,210406
2015-03-31,241993
2015-04-30,228713
2015-05-31,215803
2015-06-30,253100
2015-07-31,237017
