SalesDate,Sales
2013-01-31,7066
2013-02-28,234757
2013-03-31,347078
2013-04-30,308837
2013-05-31,312613
2013-06-30,324911
2013-07-31,333873
2013-08-31,324643
2013-09-30,296018
2013-10-31,303099
2013-11-30,333422
2013-12-31,402125
2014-01-31,319435
2014-02-28,317295
2014-03-31,324217
2014-04-30,332264
2014-05-31,341209
2014-06-30,328344
2014-07-31,361677
2014-08-31,344181
2014-09-30,331984
2014-10-31,338100
2014-11-30,357397
2014-12-31,439195
2015-01-31,354104
2015-02-28,317722
2015-03-31,361318
2015-04-30,354346
2015-05-31,342161
2015-06-30,376349
2015-07-31,399066
