SalesDate,Sales
2013-01-31,179269
2013-02-28,160054
2013-03-31,219074
2013-04-30,169162
2013-05-31,186354
2013-06-30,169460
2013-07-31,202809
2013-08-31,195397
2013-09-30,172395
2013-10-31,185167
2013-11-30,201717
2013-12-31,254427
2014-01-31,187797
2014-02-28,170318
2014-03-31,176994
2014-04-30,183012
2014-05-31,177995
2014-06-30,174835
2014-07-31,194618
2014-08-31,175282
2014-09-30,176145
2014-10-31,182700
2014-11-30,204742
2014-12-31,263189
2015-01-31,189406
2015-02-28,169579
2015-03-31,199660
2015-04-30,182644
2015-05-31,173813
2015-06-30,190678
2015-07-31,202927
