SalesDate,Sales
2013-01-31,122681
2013-02-28,113756
2013-03-31,117143
2013-04-30,88483
2013-05-31,86124
2013-06-30,82483
2013-07-31,94719
2013-08-31,89354
2013-09-30,82278
2013-10-31,82787
2013-11-30,118210
2013-12-31,144718
2014-01-31,113990
2014-02-28,105330
2014-03-31,118794
2014-04-30,121316
2014-05-31,118560
2014-06-30,118552
2014-07-31,123239
2014-08-31,109612
2014-09-30,117952
2014-10-31,121831
2014-11-30,135991
2014-12-31,156451
2015-01-31,128796
2015-02-28,114658
2015-03-31,134697
2015-04-30,128464
2015-05-31,122867
2015-06-30,138332
2015-07-31,135044
