SalesDate,Sales
2013-01-31,106914
2013-02-28,102931
2013-03-31,115205
2013-04-30,109973
2013-05-31,108208
2013-06-30,105971
2013-07-31,112652
2013-08-31,119163
2013-09-30,105192
2013-10-31,108683
2013-11-30,116694
2013-12-31,133500
2014-01-31,114020
2014-02-28,113551
2014-03-31,120897
2014-04-30,121227
2014-05-31,123426
2014-06-30,118823
2014-07-31,129169
2014-08-31,120932
2014-09-30,130433
2014-10-31,127359
2014-11-30,141408
2014-12-31,158266
2015-01-31,136227
2015-02-28,125486
2015-03-31,144867
2015-04-30,147124
2015-05-31,134130
2015-06-30,148201
2015-07-31,144605
