SalesDate,Sales
2013-04-30,174883
2013-05-31,181742
2013-06-30,181198
2013-07-31,191585
2013-08-31,192334
2013-09-30,172592
2013-10-31,183863
2013-11-30,200019
2013-12-31,210870
2014-01-31,190132
2014-02-28,182582
2014-03-31,196633
2014-04-30,200420
2014-05-31,215153
2014-06-30,202222
2014-07-31,221889
2014-08-31,200318
2014-09-30,205678
2014-10-31,212332
2014-11-30,218556
2014-12-31,236961
2015-01-31,215539
2015-02-28,203458
2015-03-31,225602
2015-04-30,219028
2015-05-31,212352
2015-06-30,229401
2015-07-31,234109
