SalesDate,Sales
2013-01-31,149521
2013-02-28,138226
2013-03-31,153294
2013-04-30,150281
2013-05-31,149699
2013-06-30,144574
2013-07-31,155252
2013-08-31,139712
2013-09-30,122951
2013-10-31,134398
2013-11-30,137540
2013-12-31,148967
2014-01-31,129477
2014-02-28,122576
2014-03-31,131394
2014-04-30,128511
2014-05-31,128327
2014-06-30,128831
2014-07-31,130910
2014-08-31,120066
2014-09-30,128357
2014-10-31,132385
2014-11-30,133800
2014-12-31,146205
2015-01-31,128563
2015-02-28,119073
2015-03-31,135190
2015-04-30,125652
2015-05-31,120663
2015-06-30,131669
2015-07-31,137035
