SalesDate,Sales
2013-01-31,238073
2013-02-28,226334
2013-03-31,247863
2013-04-30,246645
2013-05-31,241383
2013-06-30,231529
2013-07-31,251312
2013-08-31,250147
2013-09-30,231846
2013-10-31,239166
2013-11-30,240832
2013-12-31,260136
2014-01-31,247149
2014-02-28,238629
2014-03-31,254309
2014-04-30,252827
2014-05-31,249651
2014-06-30,251700
2014-07-31,275315
2014-08-31,238522
2014-09-30,261173
2014-10-31,264986
2014-11-30,256946
2014-12-31,269251
2015-01-31,237038
2015-02-28,232996
2015-03-31,267980
2015-04-30,257167
2015-05-31,236810
2015-06-30,274301
2015-07-31,279326
