SalesDate,Sales
2013-01-31,154096
2013-02-28,143822
2013-03-31,156693
2013-04-30,147299
2013-05-31,146830
2013-06-30,150811
2013-07-31,152691
2013-08-31,153599
2013-09-30,145235
2013-10-31,153527
2013-11-30,166622
2013-12-31,181175
2014-01-31,159375
2014-02-28,149886
2014-03-31,160883
2014-04-30,151981
2014-05-31,159109
2014-06-30,153043
2014-07-31,165501
2014-08-31,151692
2014-09-30,153677
2014-10-31,161835
2014-11-30,162468
2014-12-31,184778
2015-01-31,160070
2015-02-28,145925
2015-03-31,161662
2015-04-30,159675
2015-05-31,148971
2015-06-30,163712
2015-07-31,177245
