SalesDate,Sales
2013-01-31,61958
2013-02-28,59158
2013-03-31,73174
2013-04-30,68384
2013-05-31,70351
2013-06-30,67813
2013-07-31,73953
2013-08-31,72375
2013-09-30,63500
2013-10-31,72765
2013-11-30,73036
2013-12-31,87269
2014-01-31,74446
2014-02-28,70486
2014-03-31,77763
2014-04-30,76959
2014-05-31,77230
2014-06-30,74406
2014-07-31,80445
2014-08-31,76884
2014-09-30,78225
2014-10-31,78666
2014-11-30,78402
2014-12-31,93097
2015-01-31,79419
2015-02-28,71466
2015-03-31,82594
2015-04-30,79363
2015-05-31,79211
2015-06-30,84165
2015-07-31,84698
