SalesDate,Sales
2013-01-31,149722
2013-02-28,138052
2013-03-31,174331
2013-04-30,151707
2013-05-31,152645
2013-06-30,151483
2013-07-31,169711
2013-08-31,175115
2013-09-30,150503
2013-10-31,154712
2013-11-30,177182
2013-12-31,213093
2014-01-31,165524
2014-02-28,153887
2014-03-31,173160
2014-04-30,171993
2014-05-31,170466
2014-06-30,167982
2014-07-31,176922
2014-08-31,178385
2014-09-30,175808
2014-10-31,170412
2014-11-30,188132
2014-12-31,233273
2015-01-31,181587
2015-02-28,162853
2015-03-31,195895
2015-04-30,185515
2015-05-31,180335
2015-06-30,200593
2015-07-31,201675
