SalesDate,Sales
2013-01-31,97870
2013-02-28,84449
2013-03-31,97115
2013-04-30,91631
2013-05-31,94995
2013-06-30,91023
2013-07-31,103174
2013-08-31,87828
2013-09-30,87893
2013-10-31,89191
2013-11-30,102682
2013-12-31,120611
2014-01-31,94390
2014-02-28,85427
2014-03-31,92989
2014-04-30,97580
2014-05-31,95168
2014-06-30,97284
2014-07-31,103770
2014-08-31,88960
2014-09-30,97148
2014-10-31,96341
2014-11-30,106728
2014-12-31,126291
2015-01-31,97217
2015-02-28,85898
2015-03-31,98402
2015-04-30,93247
2015-05-31,87928
2015-06-30,97754
2015-07-31,99025
