SalesDate,Sales
2013-01-31,165850
2013-02-28,163486
2013-03-31,195982
2013-04-30,176125
2013-05-31,173631
2013-06-30,172464
2013-07-31,197353
2013-08-31,182012
2013-09-30,169535
2013-10-31,181324
2013-11-30,189819
2013-12-31,229694
2014-01-31,188026
2014-02-28,175735
2014-03-31,196103
2014-04-30,193108
2014-05-31,193944
2014-06-30,196914
2014-07-31,206224
2014-08-31,196710
2014-09-30,205391
2014-10-31,203896
2014-11-30,209361
2014-12-31,253670
2015-01-31,215853
2015-02-28,187616
2015-03-31,220550
2015-04-30,208884
2015-05-31,196283
2015-06-30,223861
2015-07-31,216791
