SalesDate,Sales
2013-01-31,142818
2013-02-28,136980
2013-03-31,152787
2013-04-30,142724
2013-05-31,142559
2013-06-30,140061
2013-07-31,152652
2013-08-31,163093
2013-09-30,135950
2013-10-31,143722
2013-11-30,163993
2013-12-31,175451
2014-01-31,150746
2014-02-28,142068
2014-03-31,147964
2014-04-30,150413
2014-05-31,147993
2014-06-30,147237
2014-07-31,155831
2014-08-31,151534
2014-09-30,149133
2014-10-31,149507
2014-11-30,166691
2014-12-31,186579
2015-01-31,154675
2015-02-28,140516
2015-03-31,156367
2015-04-30,149146
2015-05-31,148321
2015-06-30,159373
2015-07-31,161103
