SalesDate,Sales
2013-01-31,154262
2013-02-28,149359
2013-03-31,167711
2013-04-30,152694
2013-05-31,157214
2013-06-30,143081
2013-07-31,174664
2013-08-31,161384
2013-09-30,139421
2013-10-31,148156
2013-11-30,158160
2013-12-31,183819
2014-01-31,155384
2014-02-28,150112
2014-03-31,156415
2014-04-30,160110
2014-05-31,164041
2014-06-30,157691
2014-07-31,167450
2014-08-31,157787
2014-09-30,159065
2014-10-31,162077
2014-11-30,172087
2014-12-31,189716
2015-01-31,169084
2015-02-28,152714
2015-03-31,175593
2015-04-30,170946
2015-05-31,164129
2015-06-30,176589
2015-07-31,168866
