SalesDate,Sales
2013-01-31,248186
2013-02-28,236857
2013-03-31,271614
2013-04-30,247019
2013-05-31,245414
2013-06-30,237966
2013-07-31,287768
2013-08-31,263836
2013-09-30,239059
2013-10-31,251219
2013-11-30,250305
2013-12-31,301850
2014-01-31,259516
2014-02-28,248070
2014-03-31,265701
2014-04-30,261458
2014-05-31,274064
2014-06-30,263729
2014-07-31,292107
2014-08-31,271644
2014-09-30,272192
2014-10-31,265830
2014-11-30,271197
2014-12-31,307372
2015-01-31,282479
2015-02-28,248131
2015-03-31,279722
2015-04-30,278857
2015-05-31,266844
2015-06-30,298976
2015-07-31,295883
