SalesDate,Sales
2013-01-31,142132
2013-02-28,134205
2013-03-31,148197
2013-04-30,142608
2013-05-31,142368
2013-06-30,137072
2013-07-31,156772
2013-08-31,144944
2013-09-30,138435
2013-10-31,138923
2013-11-30,144689
2013-12-31,166753
2014-01-31,143120
2014-02-28,135951
2014-03-31,147095
2014-04-30,146254
2014-05-31,144904
2014-06-30,148475
2014-07-31,158176
2014-08-31,137767
2014-09-30,152086
2014-10-31,146054
2014-11-30,153538
2014-12-31,173579
2015-01-31,154301
2015-02-28,140103
2015-03-31,159435
2015-04-30,154146
2015-05-31,142654
2015-06-30,163566
2015-07-31,168380
