SalesDate,Sales
2013-01-31,276717
2013-02-28,266311
2013-03-31,322589
2013-04-30,284492
2013-05-31,285443
2013-06-30,283974
2013-07-31,340816
2013-08-31,311350
2013-09-30,273291
2013-10-31,261460
2013-11-30,271909
2013-12-31,313920
2014-01-31,242897
2014-02-28,233213
2014-03-31,282981
2014-04-30,266017
2014-05-31,258516
2014-06-30,260847
2014-07-31,290599
2014-08-31,282358
2014-09-30,271910
2014-10-31,264959
2014-11-30,269941
2014-12-31,283779
2015-01-31,231973
2015-02-28,215577
2015-03-31,248064
2015-04-30,241033
2015-05-31,223834
2015-06-30,251551
2015-07-31,237044
