SalesDate,Sales
2013-01-31,143673
2013-02-28,135359
2013-03-31,165257
2013-04-30,144124
2013-05-31,145375
2013-06-30,138205
2013-07-31,167826
2013-08-31,159200
2013-09-30,139288
2013-10-31,142610
2013-11-30,160536
2013-12-31,202026
2014-01-31,147293
2014-02-28,140833
2014-03-31,154238
2014-04-30,157123
2014-05-31,151741
2014-06-30,151531
2014-07-31,164887
2014-08-31,149356
2014-09-30,159886
2014-10-31,155858
2014-11-30,167807
2014-12-31,206322
2015-01-31,154832
2015-02-28,138240
2015-03-31,168702
2015-04-30,153965
2015-05-31,141140
2015-06-30,160050
2015-07-31,166192
