SalesDate,Sales
2013-01-31,198962
2013-02-28,192161
2013-03-31,224647
2013-04-30,204099
2013-05-31,207860
2013-06-30,203986
2013-07-31,238459
2013-08-31,219164
2013-09-30,195809
2013-10-31,198534
2013-11-30,204316
2013-12-31,240699
2014-01-31,204746
2014-02-28,194899
2014-03-31,209081
2014-04-30,209933
2014-05-31,220076
2014-06-30,214639
2014-07-31,230052
2014-08-31,213143
2014-09-30,215093
2014-10-31,206552
2014-11-30,205945
2014-12-31,236257
2015-01-31,201507
2015-02-28,172897
2015-03-31,199221
2015-04-30,193305
2015-05-31,189284
2015-06-30,206176
2015-07-31,209795
