SalesDate,Sales
2013-01-31,147110
2013-02-28,134443
2013-03-31,155103
2013-04-30,139892
2013-05-31,145651
2013-06-30,138872
2013-07-31,174232
2013-08-31,167555
2013-09-30,105744
2013-10-31,115605
2013-11-30,128029
2013-12-31,153626
2014-01-31,117686
2014-02-28,111515
2014-03-31,116046
2014-04-30,122061
2014-05-31,117506
2014-06-30,117887
2014-07-31,138160
2014-08-31,139021
2014-09-30,120804
2014-10-31,119348
2014-11-30,128219
2014-12-31,154682
2015-01-31,122262
2015-02-28,104373
2015-03-31,119419
2015-04-30,117235
2015-05-31,107768
2015-06-30,122405
2015-07-31,135217
