SalesDate,Sales
2013-01-31,109380
2013-02-28,101247
2013-03-31,116196
2013-04-30,113047
2013-05-31,108870
2013-06-30,103336
2013-07-31,124631
2013-08-31,120982
2013-09-30,100385
2013-10-31,117626
2013-11-30,115374
2013-12-31,123408
2014-01-31,103900
2014-02-28,96580
2014-03-31,99256
2014-04-30,106551
2014-05-31,105484
2014-06-30,100660
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,112922
2015-02-28,94826
2015-03-31,107248
2015-04-30,110413
2015-05-31,102686
2015-06-30,108163
2015-07-31,117439
