SalesDate,Sales
2013-01-31,84283
2013-02-28,91761
2013-03-31,113945
2013-04-30,106296
2013-05-31,101251
2013-06-30,100179
2013-07-31,120997
2013-08-31,104784
2013-09-30,96201
2013-10-31,101449
2013-11-30,105922
2013-12-31,131867
2014-01-31,107198
2014-02-28,99228
2014-03-31,107528
2014-04-30,110959
2014-05-31,114632
2014-06-30,109996
2014-07-31,123788
2014-08-31,111704
2014-09-30,112665
2014-10-31,113632
2014-11-30,117718
2014-12-31,142970
2015-01-31,117153
2015-02-28,103790
2015-03-31,125014
2015-04-30,118307
2015-05-31,112480
2015-06-30,117814
2015-07-31,125563
