SalesDate,Sales
2013-01-31,164982
2013-02-28,166753
2013-03-31,189269
2013-04-30,178743
2013-05-31,183126
2013-06-30,175429
2013-07-31,189200
2013-08-31,193192
2013-09-30,168254
2013-10-31,175565
2013-11-30,180590
2013-12-31,203979
2014-01-31,171103
2014-02-28,169054
2014-03-31,187838
2014-04-30,191044
2014-05-31,184839
2014-06-30,188068
2014-07-31,184518
2014-08-31,169428
2014-09-30,178097
2014-10-31,179152
2014-11-30,184517
2014-12-31,204906
2015-01-31,181572
2015-02-28,166763
2015-03-31,186515
2015-04-30,191357
2015-05-31,179327
2015-06-30,192831
2015-07-31,200517
