SalesDate,Sales
2013-01-31,133640
2013-02-28,116212
2013-03-31,142652
2013-04-30,130129
2013-05-31,134039
2013-06-30,130909
2013-07-31,160257
2013-08-31,150812
2013-09-30,132814
2013-10-31,134885
2013-11-30,132592
2013-12-31,167911
2014-01-31,141550
2014-02-28,129896
2014-03-31,139436
2014-04-30,138083
2014-05-31,139930
2014-06-30,140636
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,142524
2015-02-28,119931
2015-03-31,144884
2015-04-30,134773
2015-05-31,125915
2015-06-30,147239
2015-07-31,151326
