SalesDate,Sales
2013-01-31,153593
2013-02-28,157563
2013-03-31,177528
2013-04-30,167541
2013-05-31,169720
2013-06-30,166039
2013-07-31,187010
2013-08-31,190700
2013-09-30,166058
2013-10-31,176192
2013-11-30,188843
2013-12-31,217540
2014-01-31,194303
2014-02-28,188679
2014-03-31,197642
2014-04-30,191770
2014-05-31,195339
2014-06-30,189976
2014-07-31,208998
2014-08-31,186847
2014-09-30,200025
2014-10-31,205979
2014-11-30,214240
2014-12-31,233433
2015-01-31,201690
2015-02-28,186376
2015-03-31,212805
2015-04-30,205737
2015-05-31,195602
2015-06-30,219124
2015-07-31,226771
