SalesDate,Sales
2013-01-31,138344
2013-02-28,132381
2013-03-31,153011
2013-04-30,137880
2013-05-31,139501
2013-06-30,134352
2013-07-31,164463
2013-08-31,145945
2013-09-30,134351
2013-10-31,147778
2013-11-30,153604
2013-12-31,179735
2014-01-31,150100
2014-02-28,138811
2014-03-31,147049
2014-04-30,153962
2014-05-31,144239
2014-06-30,143939
2014-07-31,154228
2014-08-31,143823
2014-09-30,140579
2014-10-31,145771
2014-11-30,155701
2014-12-31,187453
2015-01-31,154970
2015-02-28,137214
2015-03-31,154021
2015-04-30,145574
2015-05-31,138134
2015-06-30,153655
2015-07-31,157610
