SalesDate,Sales
2013-01-31,160810
2013-02-28,160593
2013-03-31,183608
2013-04-30,169605
2013-05-31,162550
2013-06-30,164759
2013-07-31,184408
2013-08-31,186915
2013-09-30,162885
2013-10-31,176300
2013-11-30,183848
2013-12-31,224097
2014-01-31,178231
2014-02-28,167569
2014-03-31,181845
2014-04-30,189431
2014-05-31,188510
2014-06-30,175898
2014-07-31,195975
2014-08-31,181702
2014-09-30,188141
2014-10-31,192224
2014-11-30,190791
2014-12-31,240382
2015-01-31,191647
2015-02-28,172749
2015-03-31,197133
2015-04-30,194559
2015-05-31,184177
2015-06-30,195604
2015-07-31,210669
