SalesDate,Sales
2013-01-31,121290
2013-02-28,110934
2013-03-31,126790
2013-04-30,115235
2013-05-31,112924
2013-06-30,107635
2013-07-31,134806
2013-08-31,121603
2013-09-30,116306
2013-10-31,122523
2013-11-30,124826
2013-12-31,151293
2014-01-31,130573
2014-02-28,120640
2014-03-31,132166
2014-04-30,124069
2014-05-31,125257
2014-06-30,127625
2014-07-31,132059
2014-08-31,122766
2014-09-30,134206
2014-10-31,127406
2014-11-30,135953
2014-12-31,155560
2015-01-31,134774
2015-02-28,118824
2015-03-31,142624
2015-04-30,133447
2015-05-31,124958
2015-06-30,145400
2015-07-31,126512
