SalesDate,Sales
2013-01-31,71568
2013-02-28,67214
2013-03-31,82651
2013-04-30,74741
2013-05-31,76195
2013-06-30,70699
2013-07-31,75594
2013-08-31,77810
2013-09-30,66054
2013-10-31,72237
2013-11-30,69520
2013-12-31,83618
2014-01-31,69709
2014-02-28,65971
2014-03-31,71188
2014-04-30,72639
2014-05-31,75396
2014-06-30,71864
2014-07-31,76843
2014-08-31,73001
2014-09-30,70540
2014-10-31,73045
2014-11-30,78035
2014-12-31,85402
2015-01-31,73301
2015-02-28,64962
2015-03-31,78108
2015-04-30,77059
2015-05-31,71646
2015-06-30,80454
2015-07-31,84988
