SalesDate,Sales
2013-01-31,236716
2013-02-28,224234
2013-03-31,260938
2013-04-30,229471
2013-05-31,230438
2013-06-30,233838
2013-07-31,256489
2013-08-31,268169
2013-09-30,221038
2013-10-31,233620
2013-11-30,262823
2013-12-31,304227
2014-01-31,238647
2014-02-28,225291
2014-03-31,241220
2014-04-30,247828
2014-05-31,245868
2014-06-30,242514
2014-07-31,263436
2014-08-31,263278
2014-09-30,246061
2014-10-31,249308
2014-11-30,272626
2014-12-31,316453
2015-01-31,249826
2015-02-28,228051
2015-03-31,253447
2015-04-30,242675
2015-05-31,229579
2015-06-30,261901
2015-07-31,269758
