SalesDate,Sales
2013-01-31,137518
2013-02-28,127805
2013-03-31,149961
2013-04-30,133651
2013-05-31,137081
2013-06-30,131449
2013-07-31,155716
2013-08-31,156465
2013-09-30,131131
2013-10-31,136296
2013-11-30,148493
2013-12-31,179993
2014-01-31,138367
2014-02-28,130988
2014-03-31,140489
2014-04-30,146438
2014-05-31,143507
2014-06-30,136761
2014-07-31,155930
2014-08-31,145778
2014-09-30,147055
2014-10-31,137886
2014-11-30,149156
2014-12-31,181699
2015-01-31,143600
2015-02-28,128741
2015-03-31,146576
2015-04-30,143665
2015-05-31,134397
2015-06-30,144467
2015-07-31,154585
