SalesDate,Sales
2013-01-31,156218
2013-02-28,141489
2013-03-31,164980
2013-04-30,149725
2013-05-31,148296
2013-06-30,140282
2013-07-31,175390
2013-08-31,157304
2013-09-30,144437
2013-10-31,154867
2013-11-30,158799
2013-12-31,199447
2014-01-31,151165
2014-02-28,137745
2014-03-31,150072
2014-04-30,150552
2014-05-31,147582
2014-06-30,143982
2014-07-31,156956
2014-08-31,153371
2014-09-30,149828
2014-10-31,145105
2014-11-30,152041
2014-12-31,186487
2015-01-31,147400
2015-02-28,126862
2015-03-31,147226
2015-04-30,142479
2015-05-31,131712
2015-06-30,152071
2015-07-31,155959
