SalesDate,Sales
2013-01-31,80731
2013-02-28,74570
2013-03-31,85543
2013-04-30,81665
2013-05-31,80643
2013-06-30,77056
2013-07-31,92065
2013-08-31,82412
2013-09-30,75913
2013-10-31,80707
2013-11-30,81299
2013-12-31,99041
2014-01-31,83320
2014-02-28,76045
2014-03-31,81285
2014-04-30,82293
2014-05-31,80014
2014-06-30,81211
2014-07-31,82751
2014-08-31,77223
2014-09-30,78550
2014-10-31,81090
2014-11-30,83705
2014-12-31,97789
2015-01-31,87045
2015-02-28,76536
2015-03-31,89244
2015-04-30,84714
2015-05-31,79296
2015-06-30,86871
2015-07-31,82699
