SalesDate,Sales
2013-01-31,237496
2013-02-28,223795
2013-03-31,259495
2013-04-30,234603
2013-05-31,238066
2013-06-30,234392
2013-07-31,247410
2013-08-31,245951
2013-09-30,200927
2013-10-31,178573
2013-11-30,193737
2013-12-31,235084
2014-01-31,182592
2014-02-28,170172
2014-03-31,185432
2014-04-30,190170
2014-05-31,186404
2014-06-30,179373
2014-07-31,196562
2014-08-31,182958
2014-09-30,179649
2014-10-31,185357
2014-11-30,203921
2014-12-31,243077
2015-01-31,185176
2015-02-28,170777
2015-03-31,196949
2015-04-30,186819
2015-05-31,175702
2015-06-30,190351
2015-07-31,194442
