SalesDate,Sales
2013-01-31,102119
2013-02-28,98003
2013-03-31,112294
2013-04-30,101163
2013-05-31,104332
2013-06-30,103883
2013-07-31,115248
2013-08-31,126213
2013-09-30,103036
2013-10-31,111920
2013-11-30,118717
2013-12-31,142821
2014-01-31,103691
2014-02-28,96649
2014-03-31,103108
2014-04-30,108392
2014-05-31,108306
2014-06-30,102766
2014-07-31,115426
2014-08-31,110102
2014-09-30,109858
2014-10-31,107861
2014-11-30,117176
2014-12-31,146494
2015-01-31,107611
2015-02-28,99319
2015-03-31,111843
2015-04-30,108410
2015-05-31,101695
2015-06-30,112892
2015-07-31,118617
