SalesDate,Sales
2013-01-31,250559
2013-02-28,225788
2013-03-31,263501
2013-04-30,245270
2013-05-31,239523
2013-06-30,237233
2013-07-31,273250
2013-08-31,244933
2013-09-30,226571
2013-10-31,257528
2013-11-30,256057
2013-12-31,289021
2014-01-31,241654
2014-02-28,236735
2014-03-31,249495
2014-04-30,247054
2014-05-31,252611
2014-06-30,240904
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,262190
2015-02-28,236517
2015-03-31,277321
2015-04-30,262178
2015-05-31,255695
2015-06-30,273198
2015-07-31,293870
