SalesDate,Sales
2013-01-31,150196
2013-02-28,154553
2013-03-31,192209
2013-04-30,175032
2013-05-31,175363
2013-06-30,171436
2013-07-31,206414
2013-08-31,206101
2013-09-30,164538
2013-10-31,172128
2013-11-30,202632
2013-12-31,249446
2014-01-31,161418
2014-02-28,163115
2014-03-31,178525
2014-04-30,195396
2014-05-31,188742
2014-06-30,172249
2014-07-31,212650
2014-08-31,208282
2014-09-30,176970
2014-10-31,193823
2014-11-30,216544
2014-12-31,276884
2015-01-31,195977
2015-02-28,168128
2015-03-31,191274
2015-04-30,199130
2015-05-31,185132
2015-06-30,194546
2015-07-31,230757
