SalesDate,Sales
2013-01-31,146176
2013-02-28,149812
2013-03-31,169243
2013-04-30,158131
2013-05-31,161988
2013-06-30,156678
2013-07-31,184522
2013-08-31,170359
2013-09-30,147274
2013-10-31,159412
2013-11-30,170064
2013-12-31,207552
2014-01-31,168119
2014-02-28,163527
2014-03-31,170765
2014-04-30,175125
2014-05-31,174966
2014-06-30,169646
2014-07-31,193128
2014-08-31,172770
2014-09-30,165786
2014-10-31,178557
2014-11-30,186266
2014-12-31,215152
2015-01-31,186117
2015-02-28,161542
2015-03-31,181595
2015-04-30,181604
2015-05-31,172143
2015-06-30,175388
2015-07-31,194712
