SalesDate,Sales
2013-01-31,99140
2013-02-28,94870
2013-03-31,118374
2013-04-30,102870
2013-05-31,103330
2013-06-30,99616
2013-07-31,115662
2013-08-31,107108
2013-09-30,96693
2013-10-31,95885
2013-11-30,95776
2013-12-31,130091
2014-01-31,98549
2014-02-28,92176
2014-03-31,99718
2014-04-30,100710
2014-05-31,97610
2014-06-30,99930
2014-07-31,106768
2014-08-31,95330
2014-09-30,101395
2014-10-31,101139
2014-11-30,104736
2014-12-31,127735
2015-01-31,100591
2015-02-28,90517
2015-03-31,104082
2015-04-30,101342
2015-05-31,96022
2015-06-30,107406
2015-07-31,111536
