SalesDate,Sales
2013-01-31,189985
2013-02-28,177334
2013-03-31,206152
2013-04-30,189720
2013-05-31,184503
2013-06-30,182481
2013-07-31,216501
2013-08-31,191077
2013-09-30,180141
2013-10-31,200560
2013-11-30,198730
2013-12-31,220566
2014-01-31,190066
2014-02-28,179682
2014-03-31,195948
2014-04-30,196190
2014-05-31,171423
2014-06-30,156437
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,175252
2015-02-28,155914
2015-03-31,183029
2015-04-30,168890
2015-05-31,160591
2015-06-30,177495
2015-07-31,181403
