SalesDate,Sales
2013-01-31,142068
2013-02-28,136934
2013-03-31,164185
2013-04-30,144445
2013-05-31,146297
2013-06-30,147467
2013-07-31,171155
2013-08-31,161962
2013-09-30,143176
2013-10-31,139852
2013-11-30,155172
2013-12-31,188779
2014-01-31,145900
2014-02-28,138541
2014-03-31,149394
2014-04-30,146441
2014-05-31,147105
2014-06-30,149038
2014-07-31,156990
2014-08-31,144021
2014-09-30,151793
2014-10-31,146755
2014-11-30,160787
2014-12-31,189471
2015-01-31,147649
2015-02-28,122893
2015-03-31,147013
2015-04-30,132175
2015-05-31,125345
2015-06-30,146980
2015-07-31,145802
