SalesDate,Sales
2013-01-31,153641
2013-02-28,135816
2013-03-31,162196
2013-04-30,150062
2013-05-31,150177
2013-06-30,143377
2013-07-31,170321
2013-08-31,154836
2013-09-30,138834
2013-10-31,140421
2013-11-30,143988
2013-12-31,169319
2014-01-31,144553
2014-02-28,136447
2014-03-31,126902
2014-04-30,120676
2014-05-31,123461
2014-06-30,120594
2014-07-31,129248
2014-08-31,125628
2014-09-30,122144
2014-10-31,121973
2014-11-30,123840
2014-12-31,137394
2015-01-31,120482
2015-02-28,102911
2015-03-31,120414
2015-04-30,104408
2015-05-31,104244
2015-06-30,108957
2015-07-31,106782
