SalesDate,Sales
2013-01-31,192321
2013-02-28,178660
2013-03-31,207281
2013-04-30,188027
2013-05-31,188576
2013-06-30,188744
2013-07-31,221475
2013-08-31,196076
2013-09-30,180519
2013-10-31,187512
2013-11-30,192354
2013-12-31,224148
2014-01-31,191468
2014-02-28,179502
2014-03-31,196676
2014-04-30,194891
2014-05-31,206838
2014-06-30,200128
2014-07-31,237850
2014-08-31,88658
2014-09-30,148127
2014-10-31,150673
2014-11-30,155397
2014-12-31,176837
2015-01-31,159789
2015-02-28,137510
2015-03-31,155159
2015-04-30,150687
2015-05-31,140284
2015-06-30,158149
2015-07-31,155383
