SalesDate,Sales
2013-01-31,220755
2013-02-28,209782
2013-03-31,235229
2013-04-30,229774
2013-05-31,227218
2013-06-30,237143
2013-07-31,252163
2013-08-31,243646
2013-09-30,220048
2013-10-31,236345
2013-11-30,253453
2013-12-31,271701
2014-01-31,234824
2014-02-28,223018
2014-03-31,235941
2014-04-30,229672
2014-05-31,234360
2014-06-30,233557
2014-07-31,254649
2014-08-31,227450
2014-09-30,235395
2014-10-31,240558
2014-11-30,250871
2014-12-31,268129
2015-01-31,236697
2015-02-28,214493
2015-03-31,241356
2015-04-30,239143
2015-05-31,224477
2015-06-30,251644
2015-07-31,262471
