SalesDate,Sales
2013-01-31,173730
2013-02-28,166692
2013-03-31,183220
2013-04-30,177185
2013-05-31,179725
2013-06-30,180369
2013-07-31,180571
2013-08-31,182560
2013-09-30,165940
2013-10-31,174139
2013-11-30,171861
2013-12-31,183838
2014-01-31,166775
2014-02-28,166428
2014-03-31,180962
2014-04-30,176806
2014-05-31,180612
2014-06-30,180928
2014-07-31,199517
2014-08-31,181374
2014-09-30,185862
2014-10-31,185370
2014-11-30,192451
2014-12-31,190014
2015-01-31,175849
2015-02-28,164703
2015-03-31,188465
2015-04-30,184490
2015-05-31,177153
2015-06-30,190754
2015-07-31,204870
