SalesDate,Sales
2013-01-31,159738
2013-02-28,151092
2013-03-31,177851
2013-04-30,156343
2013-05-31,165166
2013-06-30,159643
2013-07-31,180012
2013-08-31,175945
2013-09-30,153287
2013-10-31,165178
2013-11-30,181538
2013-12-31,216177
2014-01-31,177607
2014-02-28,168255
2014-03-31,184049
2014-04-30,183470
2014-05-31,185230
2014-06-30,177886
2014-07-31,191881
2014-08-31,182461
2014-09-30,185722
2014-10-31,184410
2014-11-30,201480
2014-12-31,233573
2015-01-31,194934
2015-02-28,172869
2015-03-31,196804
2015-04-30,188387
2015-05-31,177468
2015-06-30,199410
2015-07-31,198722
