SalesDate,Sales
2013-01-31,198528
2013-02-28,186990
2013-03-31,221215
2013-04-30,206856
2013-05-31,194609
2013-06-30,203586
2013-07-31,233553
2013-08-31,195110
2013-09-30,165186
2013-10-31,175880
2013-11-30,173202
2013-12-31,192444
2014-01-31,165298
2014-02-28,161969
2014-03-31,177683
2014-04-30,173402
2014-05-31,166699
2014-06-30,164078
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,180602
2015-02-28,165131
2015-03-31,193849
2015-04-30,187613
2015-05-31,174423
2015-06-30,190490
2015-07-31,187129
