SalesDate,Sales
2013-01-31,156009
2013-02-28,147914
2013-03-31,173446
2013-04-30,152368
2013-05-31,166550
2013-06-30,169541
2013-07-31,185080
2013-08-31,191043
2013-09-30,170984
2013-10-31,172056
2013-11-30,164327
2013-12-31,196531
2014-01-31,156055
2014-02-28,147928
2014-03-31,157625
2014-04-30,163037
2014-05-31,170553
2014-06-30,155488
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,166409
2015-02-28,150078
2015-03-31,155332
2015-04-30,147595
2015-05-31,148264
2015-06-30,155109
2015-07-31,166004
