SalesDate,Sales
2013-01-31,164408
2013-02-28,157327
2013-03-31,177681
2013-04-30,165272
2013-05-31,161384
2013-06-30,162276
2013-07-31,193017
2013-08-31,170030
2013-09-30,158598
2013-10-31,161629
2013-11-30,162365
2013-12-31,204073
2014-01-31,165958
2014-02-28,154727
2014-03-31,164435
2014-04-30,164929
2014-05-31,168653
2014-06-30,162321
2014-07-31,178266
2014-08-31,159588
2014-09-30,166784
2014-10-31,165239
2014-11-30,173748
2014-12-31,204508
2015-01-31,170425
2015-02-28,146266
2015-03-31,170324
2015-04-30,163759
2015-05-31,156734
2015-06-30,175941
2015-07-31,170929
