SalesDate,Sales
2013-01-31,215386
2013-02-28,210930
2013-03-31,232205
2013-04-30,220593
2013-05-31,220669
2013-06-30,213759
2013-07-31,220185
2013-08-31,220132
2013-09-30,199099
2013-10-31,207781
2013-11-30,207027
2013-12-31,234250
2014-01-31,203672
2014-02-28,204896
2014-03-31,222160
2014-04-30,216338
2014-05-31,219176
2014-06-30,218624
2014-07-31,232454
2014-08-31,212693
2014-09-30,217614
2014-10-31,220180
2014-11-30,221962
2014-12-31,239349
2015-01-31,223344
2015-02-28,210240
2015-03-31,236337
2015-04-30,231020
2015-05-31,221311
2015-06-30,246149
2015-07-31,244376
