SalesDate,Sales
2013-01-31,153076
2013-02-28,144481
2013-03-31,169081
2013-04-30,150260
2013-05-31,156898
2013-06-30,149038
2013-07-31,179138
2013-08-31,168002
2013-09-30,147373
2013-10-31,152745
2013-11-30,166320
2013-12-31,207656
2014-01-31,158252
2014-02-28,147860
2014-03-31,159703
2014-04-30,166700
2014-05-31,160378
2014-06-30,162507
2014-07-31,180142
2014-08-31,162544
2014-09-30,170568
2014-10-31,170263
2014-11-30,179380
2014-12-31,213855
2015-01-31,177026
2015-02-28,152463
2015-03-31,177670
2015-04-30,172976
2015-05-31,163209
2015-06-30,181772
2015-07-31,189293
