SalesDate,Sales
2013-01-31,193590
2013-02-28,180959
2013-03-31,216809
2013-04-30,200658
2013-05-31,204121
2013-06-30,204252
2013-07-31,240417
2013-08-31,216611
2013-09-30,205114
2013-10-31,213231
2013-11-30,221581
2013-12-31,262831
2014-01-31,213303
2014-02-28,202571
2014-03-31,230177
2014-04-30,228095
2014-05-31,238550
2014-06-30,233803
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,213588
2015-02-28,189743
2015-03-31,220789
2015-04-30,213464
2015-05-31,211486
2015-06-30,219373
2015-07-31,230617
