SalesDate,Sales
2013-01-31,221919
2013-02-28,214206
2013-03-31,244729
2013-04-30,224900
2013-05-31,235611
2013-06-30,223614
2013-07-31,258091
2013-08-31,234302
2013-09-30,205754
2013-10-31,217691
2013-11-30,226960
2013-12-31,271124
2014-01-31,227666
2014-02-28,218883
2014-03-31,240708
2014-04-30,226359
2014-05-31,235259
2014-06-30,229243
2014-07-31,237667
2014-08-31,226038
2014-09-30,235722
2014-10-31,231117
2014-11-30,237608
2014-12-31,278745
2015-01-31,234497
2015-02-28,209775
2015-03-31,244816
2015-04-30,239214
2015-05-31,235316
2015-06-30,259414
2015-07-31,242583
