SalesDate,Sales
2013-01-31,229359
2013-02-28,220636
2013-03-31,251823
2013-04-30,236031
2013-05-31,233679
2013-06-30,239876
2013-07-31,265035
2013-08-31,246033
2013-09-30,224332
2013-10-31,238401
2013-11-30,249167
2013-12-31,271668
2014-01-31,239118
2014-02-28,230800
2014-03-31,252444
2014-04-30,250205
2014-05-31,253711
2014-06-30,244978
2014-07-31,273689
2014-08-31,239702
2014-09-30,246695
2014-10-31,254089
2014-11-30,255292
2014-12-31,273278
2015-01-31,245639
2015-02-28,222413
2015-03-31,256388
2015-04-30,249469
2015-05-31,245655
2015-06-30,258185
2015-07-31,271663
