SalesDate,Sales
2013-01-31,193146
2013-02-28,186577
2013-03-31,220930
2013-04-30,198040
2013-05-31,195044
2013-06-30,189905
2013-07-31,232394
2013-08-31,210300
2013-09-30,190088
2013-10-31,195989
2013-11-30,195018
2013-12-31,206014
2014-01-31,182650
2014-02-28,176455
2014-03-31,208272
2014-04-30,189946
2014-05-31,188923
2014-06-30,189722
2014-07-31,201935
2014-08-31,184694
2014-09-30,193886
2014-10-31,183392
2014-11-30,187821
2014-12-31,194498
2015-01-31,173769
2015-02-28,164503
2015-03-31,193025
2015-04-30,179100
2015-05-31,168407
2015-06-30,193746
2015-07-31,178137
